63 0 0 1 2 0
 0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00
 6.34336311974966e+00  0.00000000000000e+00  0 0 
 4.27443221029020e+00 -5.66541041246716e+00  0 0 
-1.71380481711510e+00  0.00000000000000e+00 -1.78343739058888e+00  0.00000000000000e+00
 2.32639006752608e+00 -1.64371346338995e+00 -3.70912644686031e+00 -1.25720813566383e+00
 1.24695111762363e+00 -4.72891324852647e+00 -2.03607862427520e-02 -1.70827625548812e+00
-9.74134544246000e-01  0.00000000000000e+00  5.96628804701744e-01  0.00000000000000e+00
-4.87860817790974e-01  1.46089907239768e+00 -1.15772078818077e+00  6.10290620155188e-01
-1.17596810931014e+00  1.11337906655219e+00 -1.07246226002917e+00 -9.24154760800868e-01
 1.43138397831930e+00 -1.13347603284401e+00  4.88233674077454e-01 -1.20119287438219e+00
 2.34173959260616e-01  0.00000000000000e+00  1.39364363501906e+00  0.00000000000000e+00
 1.29939543754246e+00  2.38354859837509e-01 -2.10617284482998e-01 -4.65999637561745e-01
 8.67343556339806e-01  8.68074860379140e-01  1.73160428982174e-01  2.60890037017502e-01
-1.88337039626722e+00 -8.33852299838865e-02  2.20741419659235e-01 -1.29875983401086e+00
-2.81782250982053e-01  2.72328165751876e+00  2.86949113566907e-01 -3.19886919527602e-01
-1.08074234573509e+00  0.00000000000000e+00 -6.36802027283256e-02  0.00000000000000e+00
-7.58949586705328e-02 -3.04582675226714e-01  1.33094237600361e+00  6.44029478404304e-02
 7.74791734658863e-01 -2.74515470409406e-01 -6.86548435045750e-01 -3.70801720485212e-01
 1.28544632471954e+00 -7.09143063328331e-01  2.18498558363256e-01  1.52824469399683e+00
-2.26543138501801e-01 -1.67760737395361e+00  9.74868239819145e-02  5.97341263077911e-02
-1.66740378341662e+00  1.32458560009098e-01 -5.11568813129610e-01  8.31877147235344e-01
 2.55246966820111e-01  0.00000000000000e+00 -6.48803029996533e-01  0.00000000000000e+00
