31 0 0 1 2 0
 0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00  0.00000000000000e+00
 6.63888491003572e+00  0.00000000000000e+00 -8.05714788545226e+00  0.00000000000000e+00
 4.46180350290939e+00 -5.95832622215885e+00 -2.94483001412844e+00 -6.30563610485733e+00
-1.79167156902716e+00  0.00000000000000e+00 -1.89924869980460e+00  0.00000000000000e+00
 2.39297581304089e+00 -1.69237680468055e+00 -3.90849830894617e+00 -1.29974456200876e+00
 1.30659923128709e+00 -4.95565866849349e+00  1.42028406428477e-02 -1.79211312354325e+00
-1.02292361921489e+00  0.00000000000000e+00  6.19365051767103e-01  0.00000000000000e+00
-4.88827614563473e-01  1.52513836319200e+00 -1.21773439214613e+00  6.35035976051403e-01
-1.22835403273363e+00  1.17906978990404e+00 -1.13669112006958e+00 -9.57273568321772e-01
 1.51033362628630e+00 -1.17105204246108e+00  5.14865055606887e-01 -1.27802542425831e+00
 2.48296393308950e-01  0.00000000000000e+00  1.46675992621675e+00  0.00000000000000e+00
 1.35073588600591e+00  2.57434203082768e-01 -2.14628485329631e-01 -4.78228795228718e-01
 9.10280209735623e-01  9.12696016311739e-01  1.72336897540674e-01  2.88886157543164e-01
-1.97453178373592e+00 -8.39951956153492e-02  2.38007837015123e-01 -1.36364116258553e+00
-2.99331823922430e-01  2.86269197643518e+00  3.13420678666878e-01 -3.40842228735613e-01
-1.12508384164739e+00  0.00000000000000e+00 -6.90359440640010e-02  0.00000000000000e+00
-7.15873498172731e-02 -3.25096968894686e-01  1.40192137985377e+00  6.86951329143944e-02
 8.16705735962672e-01 -2.81061656951765e-01 -7.21952425145602e-01 -3.83921557100218e-01
 1.34929590194706e+00 -7.36261936462537e-01  2.44355598657634e-01  1.60950296338657e+00
-2.36793457902097e-01 -1.75329534952913e+00  1.12071840333150e-01  4.85355463391160e-02
-1.74965406991405e+00  1.44023755959973e-01 -5.43245910390740e-01  8.57323877549739e-01
 2.61182015638216e-01  0.00000000000000e+00 -6.80937541195008e-01  0.00000000000000e+00
-2.12669718620978e-01  6.80885386467409e-01 -2.70960810569812e-01  9.30639796845002e-02
-1.31249872651568e-01 -4.98076856429820e-02 -3.79494859081808e-02 -1.25041308191044e-01
 2.12116941324321e-02 -5.71480316845794e-02 -6.25709950325158e-02 -4.83027622764702e-01
 1.84947840239625e-01 -7.18752426413413e-02 -9.04542342800218e-02  6.33134324631589e-01
-1.23923632832848e-01  7.55316647083614e-02  2.13447938205446e-02  5.70819467307384e-01
-6.28848994893270e-01 -1.29631177529446e+00  2.38527128645309e-02  6.64783669195787e-01
 2.78519480097990e-02  0.00000000000000e+00  8.69187579639752e-01  0.00000000000000e+00
-2.70926337199186e-01  9.62634940248566e-02 -3.88082240647369e-01  1.74633399611238e-02
 3.90047423136667e-01  3.47426006872103e-01 -6.86010343006074e-02  3.28898980794903e-01
 1.93064113315847e-01  1.69713962022900e-02 -5.23555518667078e-01 -4.13081865803125e-01
-8.25467733424252e-02  8.16791678007660e-02  6.72274690604130e-01 -7.64187565264098e-02
-2.73114354182066e-01  2.69063577175858e-01 -5.23185994884950e-02 -6.78171950810668e-02
 1.20193681000984e-01  1.04614843006805e+00 -5.69526163868655e-02  1.74850741065615e-02
 9.83916072133115e-01 -1.79621856294729e-01  1.67987194806043e-01 -4.17282676304655e-01
-5.13383651660599e-02  0.00000000000000e+00 -4.63126131381441e-01  0.00000000000000e+00
-3.60250372551580e-01 -4.74313139642194e-01  6.22185623364025e-01  2.52256934559125e-01
-6.17168851440235e-01  1.61607854986330e-01  1.90413171503219e-01  1.48124531807965e-01
 1.11963263905542e-01  2.16595883301154e-01 -3.83429803541060e-01  2.50180658699452e-01
-1.42828387513177e-01 -1.21062873085918e-01 -5.57610855572214e-01 -2.10765965812270e-01
-4.08884965020834e-02 -2.27618930338127e-01  2.51525077879179e-01  5.95423321511228e-02
